id,name,last_review,neighbourhood_group_cleansed,neighbourhood_cleansed,review_scores_rating,review_scores_location,review_scores_value,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,square_feet,price,security_deposit,cleaning_fee,guests_included,minimum_nights,number_of_reviews_ltm,last_review,reviews_per_month,number_of_reviews,availability_365,crimes
26839646,Best Apartment Alphabet City Luxury & Comfort !!,2019-11-17,Manhattan,East Village,99.0,10.0,9.0,40.72838,-73.97926,Apartment,Entire home/apt,4,1,1,0,260.0,0.0,100.0,1,2,50,2019-11-17,4.49,73,145,0
26842735,"Bright, Charming studio in lovely West Village!",2019-11-15,Manhattan,West Village,94.0,10.0,9.0,40.73384,-74.00819,Apartment,Entire home/apt,4,1,0,0,129.0,0.0,115.0,2,2,60,2019-11-15,4.61,76,23,0
26860883,Private Bedroom in Manhattan!,2019-11-16,Manhattan,Harlem,97.0,10.0,10.0,40.8275,-73.94323,Apartment,Private room,3,1,1,0,60.0,500.0,20.0,1,1,17,2019-11-16,1.23,19,338,0
26893966,Beautiful Renovated West Village Gem with Hästens,2019-11-20,Manhattan,West Village,99.0,10.0,10.0,40.73162,-74.00228,Apartment,Entire home/apt,2,1,0,0,300.0,200.0,80.0,1,2,36,2019-11-20,2.98,36,60,0
26915118,East Village Cozy Corner,2019-10-18,Manhattan,East Village,94.0,10.0,10.0,40.7278,-73.98309,Apartment,Entire home/apt,1,1,0,0,115.0,0.0,0.0,1,1,4,2019-10-18,0.71,12,82,0
26916712,Spectacular view  entire 1 Bedroom Apt  in NYC,2019-11-02,Manhattan,Hell's Kitchen,98.0,10.0,10.0,40.761340000000004,-73.99162,Apartment,Entire home/apt,3,1,1,0,500.0,250.0,120.0,3,2,4,2019-11-02,0.6,10,359,0
26925879,Sunny  private room in UWS by Columbia UNI***,2019-11-14,Manhattan,Upper West Side,95.0,10.0,9.0,40.796820000000004,-73.96282,Apartment,Private room,2,2,1,0,67.0,0.0,30.0,1,1,62,2019-11-14,6.71,62,41,0
26934498,Charming room in Chelsea,2019-11-18,Manhattan,Chelsea,92.0,10.0,9.0,40.73968,-73.99746,Apartment,Private room,2,1,1,0,150.0,300.0,50.0,2,2,36,2019-11-18,3.07,51,354,0
26946895,Manhattan - Columbus Circle Apt,2019-11-29,Manhattan,Hell's Kitchen,100.0,10.0,10.0,40.76782,-73.98351,Apartment,Entire home/apt,4,1,0,0,250.0,250.0,100.0,1,1,36,2019-11-29,3.07,50,69,0
26947587,Private room & own bath w/ view near Central Park!,2019-11-26,Manhattan,Harlem,99.0,10.0,10.0,40.80681,-73.95119,Apartment,Private room,2,1,1,0,125.0,0.0,25.0,1,1,60,2019-11-26,4.86,80,145,0
27010728,3rd Floor Art,2019-11-20,Manhattan,Washington Heights,87.0,9.0,9.0,40.85419,-73.93013,Apartment,Entire home/apt,3,1,1,0,140.0,500.0,60.0,2,2,21,2019-11-20,2.9,48,177,0
27023307,"Large, True 1BR - Heart of Nolita/Soho/LittleItaly",2019-11-17,Manhattan,Nolita,97.0,10.0,9.0,40.72235,-73.99454,Apartment,Entire home/apt,2,1,1,0,140.0,0.0,100.0,1,1,9,2019-11-17,0.84,12,15,0
27078212,Funky Bright Chinatown Bed for 2!,2019-11-18,Manhattan,Chinatown,91.0,10.0,9.0,40.71694,-73.99032,Apartment,Private room,2,1,1,0,93.0,0.0,50.0,2,1,12,2019-11-18,1.24,20,83,0
27084832,Entire 3 Bed Apartment in UWS near Central Park,2019-11-17,Manhattan,Upper West Side,95.0,10.0,9.0,40.80233,-73.96741999999999,Apartment,Entire home/apt,6,1,3,0,350.0,150.0,100.0,6,2,21,2019-11-17,1.7,24,146,0
27108423,East Village 2 Bedroom Cozy & Sunny Apartment,2019-11-18,Manhattan,East Village,91.0,9.0,9.0,40.72617,-73.97934000000001,Apartment,Entire home/apt,5,1,2,0,275.0,200.0,75.0,1,2,48,2019-11-18,4.04,67,313,0
27131580,Spacious UWS 1BR + balcony by Central Park,2019-11-29,Manhattan,Upper West Side,100.0,10.0,10.0,40.78986,-73.96688,Apartment,Entire home/apt,4,1,1,0,195.0,0.0,85.0,1,1,21,2019-11-29,1.88,31,11,0
27132152,The Mavis,2019-11-10,Manhattan,East Harlem,99.0,10.0,10.0,40.80603,-73.94114,Apartment,Entire home/apt,6,2,3,0,275.0,0.0,0.0,1,2,29,2019-11-10,2.64,38,34,0
27194554,Upper West Side Getaway In the City Center,2019-11-20,Manhattan,Morningside Heights,98.0,10.0,10.0,40.80279,-73.96325,Apartment,Private room,2,1,1,0,60.0,0.0,25.0,2,2,69,2019-11-20,5.76,88,136,0
27195566,1 BR apartment near Times Square,2019-10-14,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76035,-73.99524,Apartment,Entire home/apt,4,1,1,0,200.0,0.0,95.0,2,2,22,2019-10-14,1.85,29,26,0
27204768,Wicked Chill Artist Space!,2019-11-04,Manhattan,Washington Heights,99.0,10.0,10.0,40.85045,-73.93493000000001,Apartment,Private room,2,1,1,0,75.0,0.0,15.0,2,2,23,2019-11-04,1.88,31,356,0
27222424,Townhouse private 1 1/2 bedroom garden apartment,2019-11-11,Manhattan,Harlem,97.0,10.0,10.0,40.82244,-73.94994,Apartment,Entire home/apt,7,1,1,0,250.0,0.0,50.0,4,2,40,2019-11-11,3.78,58,323,0
27235864,Cozy bedroom in Harlem,2019-10-28,Manhattan,Harlem,95.0,9.0,9.0,40.82962,-73.94211999999999,Apartment,Private room,2,1,1,0,80.0,0.0,30.0,1,1,9,2019-10-28,0.85,14,364,0
27255632,Sunny spacious room near Times Square 51E2,2019-10-14,Manhattan,Hell's Kitchen,93.0,10.0,9.0,40.75562,-73.99539,Apartment,Private room,2,2,1,0,99.0,0.0,30.0,1,1,7,2019-10-14,0.67,11,352,0
27279410,Private 4A Room in 4BR/2BA APT in Hell's Kitchen,2019-10-27,Manhattan,Hell's Kitchen,87.0,10.0,9.0,40.75974,-73.99016,Apartment,Private room,2,2,1,0,110.0,0.0,10.0,1,1,51,2019-10-27,5.07,82,257,0
27279645,Private 4B Room in 4BR/2BA APT in Hell's Kitchen,2019-11-08,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.76037,-73.9917,Apartment,Private room,2,2,1,0,110.0,0.0,10.0,1,1,57,2019-11-08,5.16,83,254,0
27279953,Private 4C Room in 4BR/2BA APT in Hell's Kitchen,2019-11-22,Manhattan,Hell's Kitchen,88.0,10.0,9.0,40.75983,-73.99119,Apartment,Private room,2,2,1,0,115.0,0.0,10.0,1,1,68,2019-11-22,6.3,102,256,0
27280189,Private 4D Room in 4BR/2BA APT in Hell's Kitchen,2019-11-20,Manhattan,Hell's Kitchen,86.0,9.0,8.0,40.759809999999995,-73.99011,Apartment,Private room,2,2,1,0,105.0,0.0,10.0,1,1,90,2019-11-20,7.16,117,256,0
27295492,HARLEM REBIRTH OF COOL,2019-11-26,Manhattan,East Harlem,91.0,9.0,9.0,40.8087,-73.93897,Apartment,Private room,2,1,1,0,90.0,0.0,0.0,1,2,45,2019-11-26,3.56,58,172,0
27315942,The converted one bedroom turned into a suite.,2019-11-30,Manhattan,Harlem,90.0,9.0,9.0,40.824690000000004,-73.94176,Apartment,Entire home/apt,3,1,1,0,120.0,0.0,0.0,3,2,40,2019-11-30,2.8,43,256,0
27326744,Cozy NYC Retreat,2019-11-23,Manhattan,Harlem,97.0,9.0,9.0,40.82698,-73.93871,Apartment,Private room,2,1,1,0,40.0,0.0,60.0,1,1,33,2019-11-23,2.7,39,162,0
27336951,Lux Modern Spacious 1 Bed + Washer/Dryer,2019-11-21,Manhattan,Upper East Side,93.0,10.0,9.0,40.77134,-73.95498,Apartment,Entire home/apt,3,1,1,0,350.0,200.0,80.0,2,2,33,2019-11-21,2.72,40,235,0
27338569,Spaha private room & bath Sun Clean Luxurious New,2019-11-29,Manhattan,East Harlem,99.0,9.0,10.0,40.798320000000004,-73.9398,Apartment,Private room,3,1,1,0,98.0,2500.0,89.0,2,2,24,2019-11-29,1.97,29,223,0
27351442,Room in cute East Village apartment w/ city views,2019-11-18,Manhattan,East Village,99.0,10.0,10.0,40.72875,-73.98443,Apartment,Private room,2,1,1,0,98.0,0.0,60.0,1,2,20,2019-11-18,1.59,24,15,0
27375467,Fashion Of The City: Apartment in TIMES SQUARE NYC,2019-10-18,Manhattan,Hell's Kitchen,98.0,10.0,10.0,40.76335,-73.98737,Apartment,Private room,2,1,1,0,150.0,0.0,47.0,1,2,47,2019-10-18,4.04,60,35,0
27398782,"WeLive Wall St - Four Bedroom/Two Bath, Water View",2019-12-01,Manhattan,Financial District,97.0,10.0,10.0,40.70448,-74.00615,Serviced apartment,Hotel room,8,2,4,0,525.0,0.0,60.0,4,1,33,2019-12-01,2.9,43,236,0
27409329,Most beautiful bedroom in Harlem,2019-10-15,Manhattan,East Harlem,94.0,9.0,9.0,40.80874,-73.94038,Apartment,Private room,2,1,1,0,90.0,0.0,0.0,1,2,40,2019-10-15,3.33,54,176,0
27454904,Spectacular Loft Like Garden Floor,2019-11-30,Manhattan,Harlem,97.0,10.0,9.0,40.808040000000005,-73.95373000000001,Apartment,Entire home/apt,4,1,0,0,195.0,500.0,100.0,1,2,18,2019-11-30,1.55,23,70,0
27465159,Amazingly convenient Lower Manhattan 1 Bedroom,2019-11-17,Manhattan,Chinatown,87.0,10.0,8.0,40.71709,-73.99746,Apartment,Entire home/apt,3,1,1,0,180.0,150.0,85.0,2,2,23,2019-11-17,2.07,30,113,0
27468927,Bright and Modern Luxury Master Room,2019-11-25,Manhattan,Harlem,98.0,10.0,10.0,40.82287,-73.95394,Apartment,Private room,2,1,1,0,150.0,0.0,35.0,1,2,33,2019-11-25,2.54,41,80,0
27488806,Aesthetically Designed Modern Private Room,2019-11-28,Manhattan,Harlem,99.0,10.0,10.0,40.82221,-73.95606,Apartment,Private room,2,1,1,0,150.0,0.0,35.0,1,2,32,2019-11-28,2.38,36,71,0
27526727,"Stylish 1 bedroom, Upper East Side, E91st",2019-10-20,Manhattan,Upper East Side,96.0,10.0,10.0,40.78051,-73.94809000000001,Apartment,Entire home/apt,4,1,1,0,160.0,1000.0,25.0,1,1,15,2019-10-20,1.42,22,64,0
27528305,Luxurious Hell’s Kitchen Famous Vibrant NYC!,2019-11-23,Manhattan,Hell's Kitchen,99.0,10.0,10.0,40.7645,-73.98788,Condominium,Entire home/apt,2,1,1,0,285.0,500.0,155.0,1,2,50,2019-11-23,4.29,68,216,0
27529564,Queen size bedroom,2019-12-01,Manhattan,Harlem,93.0,9.0,9.0,40.80907,-73.94444,Apartment,Private room,2,2,1,0,60.0,0.0,15.0,2,1,41,2019-12-01,4.03,61,35,0
27530069,Times Square  - DECEMBER  Special Price + Netflix,2019-11-21,Manhattan,Hell's Kitchen,96.0,10.0,9.0,40.76337,-73.9873,Apartment,Entire home/apt,4,1,1,0,159.0,200.0,79.0,3,2,60,2019-11-21,4.83,78,152,0
27544396,1 bedroom apt. in the heart of Upper West Side,2019-11-29,Manhattan,Upper West Side,96.0,10.0,9.0,40.79291,-73.97599,Apartment,Entire home/apt,5,1,1,0,295.0,0.0,60.0,1,2,26,2019-11-29,2.45,38,73,0
27598707,Freehand New York - Artist Room,2019-11-11,Manhattan,Gramercy,91.0,9.0,9.0,40.73928,-73.98638000000001,Boutique hotel,Hotel room,1,1,1,0,129.0,0.0,0.0,1,1,32,2019-11-11,3.15,49,252,0
27604639,Convenient Apartment in Washington Heights,2019-11-25,Manhattan,Washington Heights,92.0,9.0,9.0,40.85268,-73.92716,Apartment,Entire home/apt,2,1,1,0,95.0,0.0,25.0,2,2,48,2019-11-25,4.18,65,14,0
27636889,Pure luxury one bdrm + sofa bed on Central Park,2019-12-03,Manhattan,Upper West Side,98.0,10.0,9.0,40.78837,-73.96821,Apartment,Entire home/apt,3,1,1,0,245.0,300.0,110.0,1,2,50,2019-12-03,3.73,58,286,0
27680233,"Cute Room in Boho NYC Apt: Quiet, Close to Trains!",2019-12-01,Manhattan,Little Italy,97.0,10.0,10.0,40.71714,-73.99815,Apartment,Private room,2,1,1,0,80.0,1000.0,20.0,1,2,66,2019-12-01,5.84,89,42,0
27695133,Cozy Home in the Heart of Harlem,2019-11-22,Manhattan,Harlem,93.0,9.0,9.0,40.81658,-73.93994,Apartment,Entire home/apt,3,1,0,0,140.0,150.0,79.0,3,2,27,2019-11-22,3.08,27,158,0
27703257,Upper west side  -Quaint studio,2019-12-01,Manhattan,Upper West Side,77.0,9.0,8.0,40.77802,-73.97529,Apartment,Entire home/apt,2,1,0,0,129.0,0.0,58.0,1,1,12,2019-12-01,1.01,12,65,0
27725029,Park Avenue Haven,2019-11-08,Manhattan,East Harlem,99.0,10.0,10.0,40.78954,-73.95076,Apartment,Private room,2,1,1,0,110.0,1000.0,65.0,1,1,47,2019-11-08,3.86,54,125,0
27747288,"Modern 3Beds/2bedroom Apartment, 5min TIME SQUARE.",2019-11-29,Manhattan,Hell's Kitchen,91.0,10.0,9.0,40.76457,-73.98765999999999,Apartment,Entire home/apt,5,1,2,0,269.0,350.0,99.0,1,1,43,2019-11-29,2.92,46,77,0
27754177,West Village dream location room,2019-11-24,Manhattan,West Village,91.0,10.0,9.0,40.73202,-74.00348000000001,Apartment,Private room,2,1,1,0,150.0,100.0,30.0,1,1,16,2019-11-24,1.15,17,76,0
27783886,Hamilton Heights Inn - 2 bdrms/2 baths & den room,2019-11-18,Manhattan,Harlem,79.0,9.0,8.0,40.82288,-73.94949,Apartment,Entire home/apt,8,2,3,0,225.0,200.0,100.0,4,2,23,2019-11-18,1.84,26,164,0
27909175,Heart of Harlem,2019-11-24,Manhattan,Harlem,95.0,10.0,10.0,40.80672,-73.94993000000001,Apartment,Private room,2,1,1,0,70.0,0.0,20.0,2,1,45,2019-11-24,4.17,65,15,0
27926975,Artsy Harlem room with quick access to everything,2019-11-14,Manhattan,Harlem,88.0,9.0,9.0,40.81772,-73.94201,Apartment,Private room,2,1,1,0,65.0,0.0,15.0,2,2,24,2019-11-14,2.1,33,299,0
27930062,✦Private 1 Bedroom Apartment In NYC Center✦ - 13A,2019-11-24,Manhattan,Hell's Kitchen,76.0,10.0,7.0,40.75442,-73.99573000000001,Apartment,Entire home/apt,2,1,1,0,150.0,0.0,30.0,2,1,19,2019-11-24,1.87,28,334,0
27963404,West Village Prime Location Light and Chic,2019-10-25,Manhattan,West Village,89.0,10.0,8.0,40.73723,-74.00845,Apartment,Entire home/apt,4,1,1,0,181.0,0.0,125.0,2,1,10,2019-10-25,1.03,16,355,0
27964166,Comfortable 2 bedroom apt in Times Square 5ppl,2019-12-03,Manhattan,Hell's Kitchen,93.0,10.0,10.0,40.75885,-73.98996,Apartment,Entire home/apt,5,1,2,0,269.0,100.0,95.0,4,2,80,2019-12-03,6.76,103,239,0
28012942,"Clean, Modern Studio. First floor access #10292",2019-11-15,Manhattan,Upper East Side,97.0,10.0,9.0,40.77936,-73.9518,Condominium,Entire home/apt,2,1,0,0,175.0,600.0,105.0,1,2,41,2019-11-15,3.69,55,234,0
28042224,"**Stylish, Quiet, Centrally Located (9th & 52nd)",2019-11-25,Manhattan,Hell's Kitchen,100.0,10.0,10.0,40.76453,-73.98934,Condominium,Private room,2,1,1,0,175.0,0.0,95.0,1,2,11,2019-11-25,4.4,11,86,0
28073668,Cozy Studio Near ESB,2019-11-17,Manhattan,Midtown,77.0,10.0,8.0,40.747690000000006,-73.9885,Apartment,Entire home/apt,3,1,0,0,200.0,150.0,99.0,2,2,17,2019-11-17,1.39,20,339,0
28104895,Cozy Chelsea Downtown Studio w/ Private Backyard,2019-11-24,Manhattan,Chelsea,97.0,10.0,9.0,40.743629999999996,-74.0022,Apartment,Entire home/apt,2,1,0,0,167.0,200.0,100.0,1,2,62,2019-11-24,5.69,88,152,0
28125509,Private bed/ bath in classic Upper West Side apt.,2019-11-26,Manhattan,Upper West Side,99.0,10.0,10.0,40.79103,-73.97632,Apartment,Private room,2,1,1,0,79.0,0.0,30.0,1,2,63,2019-11-26,5.56,85,81,0
28129366,Spacious 1 bedroom apartment in HEART of Manhattan,2019-10-14,Manhattan,Murray Hill,97.0,10.0,10.0,40.74657,-73.97539,Apartment,Entire home/apt,4,1,1,0,280.0,0.0,60.0,2,2,8,2019-10-14,0.9,13,26,0
28130502,Art filled peaceful paradise EV Union Square,2019-11-16,Manhattan,Greenwich Village,100.0,10.0,10.0,40.73336,-73.99132,Apartment,Private room,1,1,1,0,65.0,0.0,65.0,1,1,34,2019-11-16,3.14,48,137,0
28187115,French charm in Manhattan,2019-11-18,Manhattan,Upper East Side,100.0,10.0,10.0,40.76249,-73.96428,Apartment,Entire home/apt,3,1,1,0,430.0,0.0,80.0,2,2,11,2019-11-18,1.11,16,361,0
28200288,1 Bedroom Apartment Near ESB,2019-11-20,Manhattan,Midtown,86.0,10.0,9.0,40.74747,-73.98668,Apartment,Entire home/apt,5,1,1,0,270.0,250.0,99.0,4,2,22,2019-11-20,1.72,23,83,0
28214075,HK AUTHENTIC TENEMENT UPDATED,2019-11-24,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.765570000000004,-73.99174000000001,Apartment,Private room,2,1,1,0,120.0,0.0,0.0,1,1,65,2019-11-24,6.2,91,42,0
28240916,Perfect Bedroom  W/En Suite Bath & Terrace Access,2019-11-02,Manhattan,Tribeca,90.0,10.0,9.0,40.72343,-74.00791,Apartment,Private room,2,1,1,0,149.0,0.0,89.0,2,1,15,2019-11-02,1.55,23,349,0
28245930,Spacious retreat,2019-12-04,Manhattan,Harlem,98.0,9.0,9.0,40.82232,-73.93908,Apartment,Entire home/apt,3,1,0,0,95.0,0.0,5.0,2,2,14,2019-12-04,1.54,23,109,0
28286101,*** Hell's kitchen quiet private room ***,2019-11-09,Manhattan,Hell's Kitchen,85.0,10.0,9.0,40.765609999999995,-73.98387,Apartment,Private room,2,1,1,0,99.0,0.0,20.0,1,1,70,2019-11-09,5.67,82,351,0
28287064,"""THE MANHATTAN OASIS"" Penthouse & Private Terrace",2019-11-17,Manhattan,East Village,98.0,10.0,10.0,40.72936,-73.98093,Apartment,Entire home/apt,3,1,1,0,345.0,1000.0,88.0,2,2,36,2019-11-17,3.36,51,323,0
28306661,Small private room for single ones comfy and clean,2019-11-20,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.764379999999996,-73.98955,Apartment,Private room,1,1,1,0,72.0,100.0,8.0,1,2,38,2019-11-20,2.91,44,286,0
28310943,BEAUTIFUL 2 BEDROOM APARTMENT,2019-11-18,Manhattan,Hell's Kitchen,94.0,10.0,9.0,40.76125,-73.99389000000001,Apartment,Entire home/apt,4,1,2,0,350.0,0.0,100.0,1,2,59,2019-11-18,4.94,72,86,0
28312421,Brand New 1BDR Apartment within 5 min walk to SOHO,2019-11-18,Manhattan,Lower East Side,84.0,9.0,8.0,40.71768,-73.99068,Apartment,Entire home/apt,2,1,1,0,200.0,100.0,80.0,1,1,12,2019-11-18,1.21,18,91,0
28312729,"Private room in Harlem, NY...",2019-11-24,Manhattan,Harlem,91.0,9.0,9.0,40.82293,-73.94249,Apartment,Private room,2,1,1,0,80.0,0.0,40.0,1,2,6,2019-11-24,1.06,16,178,0
28313344,"Private bedroom in historic Harlem, NY.",2019-12-03,Manhattan,Harlem,93.0,9.0,9.0,40.8224,-73.94241,Apartment,Private room,2,1,1,0,70.0,0.0,35.0,1,2,5,2019-12-03,1.06,16,178,0
28346402,Room at walking distance to the Empire State!,2019-11-18,Manhattan,Kips Bay,87.0,10.0,9.0,40.743809999999996,-73.97909,Apartment,Private room,2,1,1,0,130.0,0.0,0.0,1,2,62,2019-11-18,5.26,75,336,0
28346728,Upper West Side Apartment,2019-11-18,Manhattan,Upper West Side,86.0,10.0,9.0,40.800940000000004,-73.96163,Apartment,Entire home/apt,5,1,1,0,180.0,0.0,100.0,1,1,51,2019-11-18,4.45,63,67,0
28358666,Private Room,2019-11-24,Manhattan,Theater District,91.0,10.0,9.0,40.75928,-73.98634,Apartment,Private room,3,1,1,0,110.0,0.0,30.0,2,1,44,2019-11-24,4.17,62,70,0
28361262,New luxury building walk to Central Park & Javits,2019-11-25,Manhattan,Hell's Kitchen,92.0,9.0,9.0,40.769420000000004,-73.99163,Apartment,Private room,2,1,1,0,120.0,150.0,40.0,1,1,46,2019-11-25,4.15,57,44,0
28409473,CoZy room with your own bathroom/entrance in UES!,2019-12-02,Manhattan,Upper East Side,98.0,10.0,10.0,40.77016,-73.95631999999999,Apartment,Private room,2,1,1,0,159.0,0.0,77.0,1,2,38,2019-12-02,3.47,52,77,0
28462562,Prime New York Upper East Side 1 Bedroom Apartment,2019-11-30,Manhattan,Upper East Side,92.0,10.0,9.0,40.76976,-73.94955999999999,Apartment,Entire home/apt,4,1,1,0,125.0,0.0,70.0,2,1,43,2019-11-30,3.07,45,44,0
28464119,Private Room 2,2019-11-13,Manhattan,Theater District,88.0,10.0,9.0,40.76102,-73.98676999999999,Apartment,Private room,2,1,1,0,100.0,0.0,30.0,2,1,59,2019-11-13,5.17,77,184,0
28464743,Private bedroom with great location,2019-11-12,Manhattan,Chinatown,100.0,10.0,10.0,40.71624,-73.99995,Apartment,Private room,2,1,1,0,100.0,0.0,50.0,1,2,46,2019-11-12,3.97,52,70,0
28467737,Midtown Manhattan - 3BR/1BA near Empire State,2019-11-29,Manhattan,Murray Hill,91.0,10.0,9.0,40.74734,-73.98049,Apartment,Entire home/apt,9,1,3,0,575.0,0.0,150.0,6,2,55,2019-11-29,4.65,66,91,0
28540171,Central Harlem Home,2019-11-11,Manhattan,Harlem,99.0,10.0,10.0,40.80212,-73.95732,Apartment,Private room,1,1,1,0,95.0,0.0,10.0,1,2,18,2019-11-11,2.35,18,88,0
28543617,Private room in Airy Harlem Penthouse,2019-10-15,Manhattan,Harlem,99.0,10.0,10.0,40.80256,-73.95581,Apartment,Private room,1,1,1,0,100.0,0.0,0.0,1,2,9,2019-10-15,0.97,14,88,0
28563801,"Stylish, convenient, renovated- 2 min to subway -",2019-11-27,Manhattan,Harlem,94.0,9.0,9.0,40.82195,-73.9368,Apartment,Entire home/apt,6,1,2,0,250.0,200.0,80.0,1,1,61,2019-11-27,4.83,62,351,0
28568117,Harlem Heights Suite,2019-10-21,Manhattan,Harlem,97.0,9.0,10.0,40.82445,-73.95218,Apartment,Private room,2,1,1,0,200.0,100.0,50.0,1,2,18,2019-10-21,1.72,24,63,0
28584472,Art gallery apartment in the center of Manhattan,2019-11-30,Manhattan,Hell's Kitchen,97.0,10.0,9.0,40.76435,-73.9875,Apartment,Entire home/apt,2,1,1,0,199.0,0.0,100.0,2,2,53,2019-11-30,4.25,56,205,0
28584690,Upper East Cozy Apt,2019-12-01,Manhattan,Upper East Side,94.0,10.0,10.0,40.774809999999995,-73.95558,Apartment,Private room,2,1,1,0,60.0,0.0,15.0,1,1,83,2019-12-01,6.26,92,62,0
28585042,Lovely Room in the heart of the East Village,2019-11-19,Manhattan,East Village,88.0,10.0,9.0,40.72977,-73.98529,Apartment,Private room,2,1,1,0,78.0,0.0,0.0,1,2,13,2019-11-19,2.52,13,43,0
28608920,Chic modern studio,2019-12-01,Manhattan,Upper West Side,100.0,10.0,10.0,40.78581,-73.97179,Apartment,Entire home/apt,2,1,1,0,165.0,4000.0,120.0,2,2,15,2019-12-01,1.27,18,41,0
28627384,Times Square True NY Style Home With All Cultures!,2019-11-25,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.76357,-73.98906,Apartment,Private room,2,1,1,0,150.0,300.0,60.0,2,1,43,2019-11-25,3.58,50,123,0
28635684,Room with a View in the Heart of Manhattan!,2019-12-03,Manhattan,Hell's Kitchen,93.0,10.0,9.0,40.765390000000004,-73.99145,Apartment,Private room,2,1,1,0,150.0,0.0,0.0,1,2,48,2019-12-03,4.15,59,318,0
28637001,Cozy Private Room next to Times Square!,2019-11-17,Manhattan,Hell's Kitchen,88.0,10.0,9.0,40.76282,-73.98846999999999,Apartment,Private room,2,1,1,0,145.0,0.0,0.0,1,2,54,2019-11-17,4.59,64,313,0
28662351,Large Room in Manhattan Steps to Subway,2019-11-19,Manhattan,East Harlem,79.0,9.0,9.0,40.79933,-73.94283,Apartment,Private room,2,1,1,0,59.0,0.0,30.0,1,1,40,2019-11-19,3.05,45,159,0
28666578,Large Room Near Times Square-NYC-Hudson Yard-33C3,2019-11-03,Manhattan,Hell's Kitchen,78.0,10.0,8.0,40.75584,-73.99559,Apartment,Private room,2,1,1,0,99.0,0.0,30.0,2,1,8,2019-11-03,0.71,10,350,0
28669168,Cozy Room in the Center of Manhattan!,2019-12-03,Manhattan,Kips Bay,94.0,10.0,9.0,40.74256,-73.97912,Apartment,Private room,2,1,1,0,135.0,0.0,0.0,1,2,49,2019-12-03,3.86,55,306,0
28690074,Central Park Cozy Private Room,2019-11-17,Manhattan,Upper East Side,93.0,10.0,9.0,40.77601,-73.95114000000001,Apartment,Private room,2,1,1,0,90.0,0.0,30.0,1,1,76,2019-11-17,6.94,102,340,0
28711792,East Village Cottage Life,2019-11-30,Manhattan,East Village,98.0,10.0,10.0,40.72939,-73.98007,Apartment,Private room,2,1,1,0,85.0,0.0,100.0,1,2,42,2019-11-30,3.64,49,165,0
28715589,Cozy Loft Apartment - Convenient Location!,2019-11-10,Manhattan,Chelsea,96.0,10.0,10.0,40.750640000000004,-73.99535999999999,Loft,Private room,2,1,1,0,150.0,0.0,100.0,2,1,5,2019-11-10,1.04,15,41,0
28736904,Modem 2 bedroom in Times sq for 5ppl,2019-12-05,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76419,-73.98949,Apartment,Entire home/apt,5,1,2,0,325.0,100.0,100.0,5,1,85,2019-12-05,6.72,95,135,0
28743080,"Clean, Cozy & Charming Apartment in Manhattan.",2019-11-16,Manhattan,Midtown,99.0,10.0,10.0,40.757290000000005,-73.96807,Apartment,Entire home/apt,1,1,1,0,200.0,5000.0,50.0,1,2,21,2019-11-16,2.12,30,333,0
28802019,Modern  Manhattan Brownstone -1 Block to Subway,2019-11-24,Manhattan,Harlem,99.0,10.0,10.0,40.80839,-73.94375,Apartment,Entire home/apt,4,1,1,0,200.0,300.0,130.0,2,1,63,2019-11-24,5.23,69,344,0
28807969,"Exceptionally Cute, Cozy East Village Unit",2019-11-17,Manhattan,East Village,97.0,10.0,10.0,40.72443,-73.98406,Apartment,Entire home/apt,7,2,3,0,359.0,500.0,125.0,4,2,31,2019-11-17,2.59,37,244,0
28871214,Bedroom Walking Distance to Central Park,2019-11-30,Manhattan,East Harlem,97.0,9.0,10.0,40.78689,-73.945,Apartment,Private room,2,1,1,0,150.0,0.0,0.0,1,2,47,2019-11-30,4.22,61,148,0
28888147,NEW Lofty 1bedroom UpperEast Side,2019-11-17,Manhattan,Midtown,97.0,10.0,10.0,40.758959999999995,-73.96251,Apartment,Entire home/apt,2,1,1,0,235.0,0.0,70.0,1,1,52,2019-11-17,4.41,61,10,0
28893365,Large charming space in the heart of the E Village,2019-11-17,Manhattan,East Village,88.0,10.0,9.0,40.72957,-73.98723000000001,Apartment,Private room,2,1,1,0,85.0,0.0,0.0,1,2,29,2019-11-17,2.8,40,39,0
28894636,Book It Now! NYC Bedroom City Center Hub - 41D1,2019-11-18,Manhattan,Hell's Kitchen,82.0,10.0,9.0,40.7543,-73.99696999999999,Apartment,Private room,2,2,1,0,99.0,0.0,30.0,2,1,10,2019-11-18,0.85,12,331,0
28911924,Charming Times Square Midtown One Bedroom!,2019-11-20,Manhattan,Hell's Kitchen,95.0,10.0,10.0,40.7617,-73.98881999999999,Apartment,Private room,2,1,1,0,85.0,0.0,30.0,2,2,45,2019-11-20,3.81,48,151,0
