id,name,last_review,neighbourhood_group_cleansed,neighbourhood_cleansed,review_scores_rating,review_scores_location,review_scores_value,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,square_feet,price,security_deposit,cleaning_fee,guests_included,minimum_nights,number_of_reviews_ltm,last_review,reviews_per_month,number_of_reviews,availability_365,crimes
22495122,Get lost at the tip of Manhattan,2019-11-24,Manhattan,Inwood,99.0,10.0,10.0,40.86456,-73.92799,Apartment,Entire home/apt,2,1,1,0,115.0,0.0,35.0,2,2,21.0,2019-11-24,1.82,42,27,45
22514608,"Hamilton Heights Sunny Studio, Manhattan",2019-11-30,Manhattan,Harlem,96.0,10.0,10.0,40.82788,-73.94441,Apartment,Entire home/apt,2,1,0,0,105.0,0.0,70.0,2,1,77.0,2019-11-30,6.09,142,240,98
22553501,Central Park Cozy Home,2019-11-17,Manhattan,Midtown,97.0,10.0,10.0,40.76006,-73.96541,Apartment,Private room,2,1,1,0,70.0,0.0,50.0,1,1,34.0,2019-11-17,2.86,66,134,63
22570065,1 Bedroom Apartment at great location in NYC,2019-11-21,Manhattan,Kips Bay,92.0,9.0,9.0,40.74451,-73.97836,Apartment,Entire home/apt,3,1,1,0,150.0,0.0,100.0,1,1,59.0,2019-11-21,4.73,106,148,89
22586352,Spacious 3 bedroom in Manhattan,2019-11-07,Manhattan,East Village,83.0,10.0,9.0,40.72193,-73.98162,Apartment,Entire home/apt,6,1,3,0,280.0,0.0,60.0,1,1,35.0,2019-11-07,3.5,77,333,108
22619073,"Harlem Deco,",2019-11-04,Manhattan,Harlem,96.0,9.0,9.0,40.82246,-73.93817,Apartment,Private room,2,0,1,0,95.0,150.0,0.0,1,1,17.0,2019-11-04,2.87,66,83,67
22663674,2-bedroom in the heart of Upper West Side.,2019-11-17,Manhattan,Upper West Side,100.0,10.0,10.0,40.78296,-73.98252,Apartment,Entire home/apt,4,1,2,0,545.0,500.0,145.0,4,2,25.0,2019-11-17,2.52,55,309,21
22703468,Great private room in Hell’s kitchen TIMES SQUARE,2019-11-23,Manhattan,Hell's Kitchen,85.0,10.0,9.0,40.75763,-73.99221,Apartment,Private room,2,1,1,0,300.0,0.0,5.0,1,1,59.0,2019-11-23,3.89,89,352,140
22705516,The Quietest Block in Manhattan :),2019-12-01,Manhattan,Harlem,97.0,9.0,10.0,40.83102,-73.94181,Apartment,Private room,1,1,1,0,65.0,0.0,20.0,1,2,65.0,2019-12-01,5.82,131,106,74
22714571,Amazing Private Room @Madison Square Garden,2019-11-23,Manhattan,Hell's Kitchen,85.0,10.0,9.0,40.7559,-73.99324,Apartment,Private room,2,1,1,0,109.0,0.0,5.0,1,1,66.0,2019-11-23,5.21,119,353,90
22714857,Perfect Private living room in  @times square,2019-11-16,Manhattan,Hell's Kitchen,79.0,10.0,8.0,40.75738,-73.99471,Apartment,Private room,2,1,1,0,80.0,0.0,5.0,1,1,24.0,2019-11-16,2.23,51,350,72
22729984,Madinina,2019-12-01,Manhattan,Harlem,96.0,9.0,9.0,40.81294,-73.94609,Apartment,Private room,2,1,1,0,90.0,0.0,23.0,1,2,28.0,2019-12-01,2.25,47,342,86
22764944,1 ROOM IN 2 BEDROOM APT DOORMAN BLDG WITH ELEVATOR,2019-11-11,Manhattan,Washington Heights,95.0,9.0,10.0,40.8485,-73.93509,Apartment,Private room,2,1,1,0,52.0,0.0,75.0,1,1,30.0,2019-11-11,2.79,61,87,88
22811207,Nice & cozy room located in Manhattan apt!!,2019-12-03,Manhattan,Harlem,99.0,10.0,10.0,40.82742,-73.94878,Apartment,Private room,1,1,1,0,60.0,0.0,0.0,2,1,107.0,2019-12-03,6.75,151,31,60
22815191,Private Room by the Cloisters,2019-11-18,Manhattan,Inwood,98.0,10.0,10.0,40.86529,-73.92213,Apartment,Private room,2,1,1,0,55.0,0.0,19.0,1,1,37.0,2019-11-18,2.68,43,166,48
22833434,"UWS Super Host, Spacious Room near Central Park,CU",2019-10-13,Manhattan,Upper West Side,96.0,10.0,9.0,40.79551,-73.97221,Apartment,Private room,2,1,1,0,120.0,500.0,30.0,1,1,5.0,2019-10-13,0.8,18,343,96
22944348,Centrally Located Comfy 2BR Midtown Apartment,2019-11-10,Manhattan,Hell's Kitchen,95.0,10.0,9.0,40.76716,-73.98779,Apartment,Entire home/apt,6,1,2,0,295.0,200.0,75.0,4,1,73.0,2019-11-10,6.43,142,257,83
22987769,Privet room.10min from CentralPark.5 min to Times,2019-11-09,Manhattan,Hell's Kitchen,89.0,10.0,9.0,40.76546,-73.99253,Apartment,Private room,1,1,1,0,90.0,0.0,0.0,1,2,2.0,2019-11-09,0.64,14,335,60
23106013,NEW Luxury 1BR Oasis - Most Desirable NYC Location,2019-10-13,Manhattan,NoHo,96.0,10.0,9.0,40.72651,-73.99196,Apartment,Entire home/apt,4,1,1,0,295.0,5000.0,150.0,2,2,7.0,2019-10-13,0.86,18,42,72
23106178,Large room near Columbia Uni med school,2019-10-27,Manhattan,Washington Heights,73.0,10.0,8.0,40.84214,-73.94253,Apartment,Private room,2,1,1,0,53.0,0.0,10.0,1,1,6.0,2019-10-27,0.59,12,153,16
23120062,Quiet & Convenient in heart of midtown,2019-11-30,Manhattan,Midtown,94.0,10.0,9.0,40.7592,-73.97017,Condominium,Private room,2,1,1,0,95.0,0.0,60.0,1,2,33.0,2019-11-30,3.76,82,67,104
23201228,Greenwich Village Gem at Washington Sq Park!,2019-11-30,Manhattan,Greenwich Village,96.0,10.0,9.0,40.73091,-74.00002,Apartment,Entire home/apt,2,1,1,0,159.0,0.0,85.0,2,1,64.0,2019-11-30,5.26,103,30,164
23232087,A Peaceful Home in Manhattan,2019-11-27,Manhattan,Harlem,95.0,10.0,10.0,40.83118,-73.94325,Apartment,Private room,2,1,1,0,47.0,0.0,25.0,2,2,55.0,2019-11-27,5.06,110,124,73
23250710,Bright Modern Chic & Clean East Village APT,2019-11-18,Manhattan,East Village,93.0,10.0,9.0,40.72923,-73.98197,Apartment,Entire home/apt,4,1,1,0,169.0,0.0,50.0,1,1,37.0,2019-11-18,2.7,59,49,55
23262857,Central Park - Room for 2 to 4,2019-11-28,Manhattan,Upper West Side,89.0,10.0,9.0,40.79701,-73.96933,Apartment,Private room,4,1,1,0,93.0,200.0,45.0,1,1,40.0,2019-11-28,2.53,53,294,107
23268810,Cosy private room in Manhattan!!!,2019-12-03,Manhattan,East Harlem,99.0,9.0,10.0,40.80541,-73.93658,Apartment,Private room,2,1,1,0,80.0,0.0,40.0,1,1,42.0,2019-12-03,3.8,74,160,324
23273676,Little Italy Spacious Room,2019-11-17,Manhattan,Little Italy,96.0,10.0,9.0,40.71913,-73.99835,Apartment,Private room,1,1,1,0,69.0,100.0,65.0,1,2,34.0,2019-11-17,2.99,64,38,42
23277230,2 bedrooms flat near Central Park,2019-11-23,Manhattan,Upper East Side,98.0,10.0,10.0,40.76646,-73.9676,Apartment,Entire home/apt,4,1,2,0,500.0,0.0,120.0,2,2,46.0,2019-11-23,3.76,78,85,15
23377781,Riverside Delight,2019-11-30,Manhattan,Washington Heights,85.0,9.0,9.0,40.83913,-73.9461,Apartment,Entire home/apt,4,1,1,0,125.0,0.0,30.0,2,2,17.0,2019-11-30,1.92,38,205,20
23485307,Hotel-like Studio- loft Wall Street,2019-12-02,Manhattan,Financial District,93.0,10.0,9.0,40.70234,-74.01047,Loft,Entire home/apt,3,1,0,0,130.0,200.0,70.0,1,2,52.0,2019-12-02,4.81,103,298,11
23485972,3 Bed + 2 Bath Trendy Upper East Apartment,2019-11-21,Manhattan,Upper East Side,92.0,10.0,9.0,40.76398,-73.96581,Apartment,Entire home/apt,6,2,3,0,479.0,0.0,125.0,1,1,39.0,2019-11-21,3.28,69,26,78
23502842,Cozy East Village studio,2019-10-20,Manhattan,East Village,98.0,10.0,9.0,40.72205,-73.98132,Apartment,Entire home/apt,2,1,0,0,159.0,150.0,60.0,2,2,9.0,2019-10-20,0.88,17,18,116
23514988,LUXE PRIVATE HUGE 30th FL ONE OF A KIND VIEW! UES,2019-11-30,Manhattan,Upper East Side,98.0,10.0,10.0,40.77388,-73.94913,Apartment,Private room,2,1,1,0,93.0,100.0,42.0,1,1,77.0,2019-11-30,5.41,116,40,51
23525066,Gorgeous 1-2 BDR apartment in the Lower East Side,2019-12-03,Manhattan,Lower East Side,91.0,10.0,9.0,40.72062,-73.98425,Apartment,Entire home/apt,4,1,2,0,158.0,100.0,100.0,1,1,35.0,2019-12-03,2.76,58,142,56
23548260,Spacious one bedroom apartment in Chelsea,2019-11-15,Manhattan,Chelsea,96.0,10.0,9.0,40.74248,-73.99568,Apartment,Entire home/apt,2,1,1,0,96.0,0.0,60.0,1,1,20.0,2019-11-15,2.17,45,11,110
23549904,Lofty 2 Bedroom in Top Gramercy Location!,2019-10-17,Manhattan,Gramercy,94.0,10.0,9.0,40.73709,-73.98027,Apartment,Entire home/apt,4,1,2,0,250.0,2000.0,150.0,1,2,25.0,2019-10-17,2.22,43,343,86
23606468,NEW-BRIGHT-SPACIOUS-LES-W/D-2BATH-BY TRAIN-ROOFTOP,2019-11-28,Manhattan,Lower East Side,97.0,10.0,10.0,40.71374,-73.98907,Apartment,Private room,1,2,1,0,100.0,0.0,50.0,1,1,17.0,2019-11-28,1.04,22,342,60
23626886,Excellent for Vacation or Business - Heart of NYC,2019-11-08,Manhattan,Greenwich Village,95.0,10.0,9.0,40.7323,-73.99433,Apartment,Entire home/apt,2,1,0,0,199.0,1000.0,99.0,1,2,53.0,2019-11-08,3.94,84,146,42
23627524,Private Apartment steps from Central Park,2019-11-11,Manhattan,East Harlem,88.0,10.0,9.0,40.78757,-73.95402,Apartment,Entire home/apt,4,1,2,0,194.0,0.0,100.0,3,1,19.0,2019-11-11,1.42,29,168,37
23628745,"Queen Bedroom besides Central Park, West Side",2019-11-25,Manhattan,Upper West Side,95.0,10.0,10.0,40.80076,-73.96236,Apartment,Private room,2,1,1,0,105.0,0.0,70.0,1,2,33.0,2019-11-25,2.77,58,314,29
23652689,Harlem Hideaway,2019-11-24,Manhattan,Harlem,98.0,10.0,10.0,40.81798,-73.93956,Apartment,Private room,3,1,1,0,115.0,0.0,0.0,1,1,25.0,2019-11-24,3.1,65,38,84
23668735,Deluxe Apartment view Broadway #5,2019-11-28,Manhattan,Midtown,91.0,10.0,9.0,40.74731,-73.98821,Apartment,Entire home/apt,6,1,0,0,163.0,0.0,120.0,6,1,12.0,2019-11-28,1.09,14,189,62
23668738,Deluxe Studio view Empire State #8,2019-11-08,Manhattan,Midtown,82.0,10.0,8.0,40.74826,-73.98873,Apartment,Entire home/apt,6,1,0,0,137.0,0.0,120.0,6,1,10.0,2019-11-08,0.89,11,141,280
23668740,Deluxe Studio view Broadway #4,2019-11-13,Manhattan,Midtown,92.0,10.0,9.0,40.74657,-73.98691,Apartment,Entire home/apt,6,1,0,0,163.0,0.0,120.0,6,1,9.0,2019-11-13,0.56,10,204,53
23668747,Deluxe Apartment Fith Ave View #89,2019-11-17,Manhattan,Midtown,82.0,10.0,8.0,40.74821,-73.98852,Apartment,Entire home/apt,5,1,0,0,163.0,0.0,120.0,5,1,7.0,2019-11-17,0.53,10,254,275
23684973,"Gramercy Park. Private, on the park",2019-11-20,Manhattan,Gramercy,96.0,10.0,10.0,40.7368,-73.98518,Condominium,Private room,2,1,1,0,110.0,0.0,59.0,1,1,58.0,2019-11-20,4.54,95,255,34
23702317,The Greenland In Harlem NYC,2019-11-10,Manhattan,Harlem,98.0,10.0,10.0,40.81304,-73.9456,Apartment,Private room,2,1,1,0,105.0,0.0,0.0,1,1,33.0,2019-11-10,3.03,50,85,96
23713825,"Gorgeous Room steps from 4,5,6 trains and C.Park !",2019-11-29,Manhattan,East Harlem,98.0,9.0,10.0,40.80386,-73.93618,Apartment,Private room,4,1,1,0,80.0,0.0,40.0,1,1,32.0,2019-11-29,3.62,68,161,239
23747957,Modern Harlem Gem,2019-12-01,Manhattan,East Harlem,99.0,10.0,10.0,40.80185,-73.94515,Apartment,Entire home/apt,6,1,2,0,275.0,150.0,150.0,1,2,39.0,2019-12-01,4.83,39,87,58
23784779,Downtown Bedroom (Queen+Twin) +OFFICE +BREAKFAST,2019-11-30,Manhattan,Two Bridges,98.0,10.0,10.0,40.71179,-73.99848,Apartment,Private room,3,1,1,0,160.0,0.0,60.0,4,2,96.0,2019-11-30,8.2,169,65,56
23788708,"Location! Location! Location! Quiet and Cozy, 3 bd",2019-12-01,Manhattan,Hell's Kitchen,79.0,10.0,8.0,40.76934,-73.98782,Apartment,Entire home/apt,6,1,3,0,375.0,250.0,100.0,1,2,24.0,2019-12-01,2.01,37,24,62
23790556,A private bedroom in the Heart of the East Village,2019-12-04,Manhattan,East Village,96.0,10.0,9.0,40.73099,-73.98477,Apartment,Private room,2,1,1,0,89.0,0.0,0.0,2,1,113.0,2019-12-04,8.43,163,71,35
23790744,Park-lovers Paradise in Central Manhattan,2019-12-04,Manhattan,Harlem,100.0,10.0,10.0,40.80442,-73.95629,Apartment,Private room,2,2,1,0,60.0,100.0,30.0,1,1,62.0,2019-12-04,5.11,105,60,76
23804783,"Zen Private Bedroom ~Hamilton Heights, NY",2019-10-09,Manhattan,Harlem,96.0,9.0,9.0,40.83093,-73.94724,Townhouse,Private room,2,2,1,0,99.0,250.0,18.0,2,1,4.0,2019-10-09,0.71,11,58,67
23827905,Central Park View-3 Beds-Private Bathroom,2019-11-25,Manhattan,Upper West Side,97.0,10.0,10.0,40.79368,-73.96373,Apartment,Private room,3,1,1,0,30.0,0.0,60.0,1,1,64.0,2019-11-25,5.91,117,125,12
23838400,Your spacious East village apartment,2019-12-02,Manhattan,East Village,90.0,10.0,9.0,40.7293,-73.98488,Apartment,Entire home/apt,5,1,1,0,350.0,0.0,85.0,2,1,54.0,2019-12-02,2.88,59,105,68
23851659,Cozy bedroom in the heart of South Harlem,2019-12-01,Manhattan,Harlem,99.0,10.0,10.0,40.80397,-73.95615,Apartment,Private room,2,2,1,0,45.0,100.0,30.0,1,1,62.0,2019-12-01,4.17,86,62,88
23859194,Old School New York,2019-11-30,Manhattan,Upper West Side,100.0,10.0,10.0,40.79806,-73.97416,Apartment,Private room,2,1,1,0,80.0,0.0,7.0,1,2,22.0,2019-11-30,1.68,34,164,4
23860219,Designer's Beautiful 2BR Apartment in NOLITA/SOHO,2019-11-29,Manhattan,Nolita,94.0,10.0,9.0,40.72233,-73.99574,Apartment,Entire home/apt,5,1,2,0,2990.0,500.0,150.0,3,2,51.0,2019-11-29,4.31,90,130,71
23870798,Genuine Lower East Side 1BR apt,2019-11-24,Manhattan,Lower East Side,97.0,10.0,10.0,40.71928,-73.98739,Apartment,Entire home/apt,2,1,1,0,145.0,0.0,80.0,2,2,16.0,2019-11-24,1.48,30,14,96
23933041,Times Square+Central Park Luxury Room,2019-11-19,Manhattan,Hell's Kitchen,99.0,10.0,10.0,40.7653,-73.98737,Apartment,Private room,2,1,1,0,105.0,200.0,100.0,1,1,23.0,2019-11-19,2.87,59,300,30
23942859,Modern home at excellent location,2019-11-20,Manhattan,Upper East Side,88.0,9.0,9.0,40.75917,-73.95916,Apartment,Entire home/apt,3,1,0,0,148.0,150.0,60.0,2,1,37.0,2019-11-20,3.35,68,127,10
23946641,Lavish Private room w/ Private Bath in upper east,2019-11-21,Manhattan,Upper East Side,97.0,10.0,9.0,40.77519,-73.95153,Apartment,Private room,2,1,1,0,159.0,0.0,50.0,1,1,35.0,2019-11-21,3.73,77,100,57
23964830,Upper East Side Cozy Room!!!,2019-12-01,Manhattan,East Harlem,98.0,10.0,10.0,40.78771,-73.95143,Apartment,Private room,2,1,1,0,70.0,200.0,20.0,1,2,63.0,2019-12-01,5.0,103,323,22
23973305,Private Sunny Apartment on the Upper East Side,2019-11-11,Manhattan,Upper East Side,99.0,10.0,10.0,40.77574,-73.94638,Apartment,Entire home/apt,2,1,0,0,120.0,0.0,25.0,1,2,11.0,2019-11-11,1.2,24,77,19
23976700,HUGE ARTSY DESIGNER APRT IN CHINATOWN W/ ELEVATOR,2019-10-02,Manhattan,Chinatown,100.0,10.0,10.0,40.71336,-73.99263,Apartment,Entire home/apt,2,1,1,0,210.0,500.0,75.0,2,1,6.0,2019-10-02,0.88,18,328,31
23990829,Cosy private room in Central Harlem apartment,2019-12-03,Manhattan,Harlem,95.0,9.0,10.0,40.81554,-73.94144,Apartment,Private room,1,1,1,0,39.0,100.0,15.0,1,2,25.0,2019-12-03,1.82,36,85,53
23996716,"INCREDIBLE, Spacious 1 BDRM in the heart of SOHO.",2019-12-01,Manhattan,SoHo,100.0,10.0,10.0,40.72613,-74.00188,Apartment,Entire home/apt,4,1,1,0,200.0,200.0,75.0,1,2,28.0,2019-12-01,2.47,49,14,43
24034969,Harlem Charm in a Convenient Location.,2019-11-28,Manhattan,East Harlem,94.0,9.0,9.0,40.79931,-73.94726,Apartment,Private room,3,1,1,0,79.0,0.0,35.0,1,1,35.0,2019-11-28,2.85,57,153,167
24056066,Amazing apartment with Balcony ! GREAT LOCATION!,2019-12-05,Manhattan,Upper West Side,93.0,10.0,9.0,40.79094,-73.97459,Apartment,Entire home/apt,3,1,1,0,240.0,200.0,50.0,2,2,26.0,2019-12-05,2.42,48,80,33
24099296,Beautiful 3 BR Midtown East! Clean & Chic!!,2019-10-31,Manhattan,Kips Bay,95.0,10.0,10.0,40.74528,-73.97901,Apartment,Entire home/apt,10,1,3,0,412.0,500.0,175.0,1,1,60.0,2019-10-31,4.33,89,245,135
24100492,3BR Chic & Beautiful NYC Apartment,2019-10-30,Manhattan,Kips Bay,94.0,10.0,10.0,40.74581,-73.9784,Apartment,Entire home/apt,10,1,3,0,412.0,500.0,175.0,1,1,61.0,2019-10-30,3.46,71,90,112
24105640,"Tranquil private bedroom, Hamilton Heights, NY",2019-10-05,Manhattan,Harlem,94.0,9.0,10.0,40.8301,-73.94757,House,Private room,2,2,1,0,99.0,250.0,18.0,2,1,14.0,2019-10-05,1.55,26,70,66
24199249,Beautiful East Village Room Open For You!,2019-11-10,Manhattan,East Village,99.0,10.0,10.0,40.73045,-73.98067,Apartment,Private room,1,1,1,0,115.0,0.0,0.0,1,2,31.0,2019-11-10,2.56,50,130,74
24210400,Large Gorgeous BR in Artist Loft - BEST Location!!,2019-11-20,Manhattan,Hell's Kitchen,92.0,10.0,9.0,40.75423,-73.99461,Apartment,Private room,2,1,1,0,120.0,0.0,59.0,1,1,64.0,2019-11-20,5.15,104,229,378
24244796,Upscale Soho Location Flat Styled By Local  Artist,2019-11-15,Manhattan,Nolita,97.0,10.0,10.0,40.72402,-73.99452,Apartment,Entire home/apt,2,1,1,0,199.0,0.0,100.0,2,2,48.0,2019-11-15,3.78,69,333,60
24276183,** Harlem & Manhattan for Winter Holidays **,2019-11-18,Manhattan,East Harlem,96.0,9.0,9.0,40.80451,-73.94079,Apartment,Entire home/apt,5,1,1,0,165.0,500.0,85.0,4,2,50.0,2019-11-18,4.14,83,70,28
24278899,Fantastic studio in Chinatown/Lower East side,2019-12-01,Manhattan,Chinatown,98.0,10.0,10.0,40.71371,-73.99355,Apartment,Entire home/apt,2,1,0,0,100.0,0.0,0.0,1,2,42.0,2019-12-01,4.39,88,15,54
24279771,Gorgeous Times Square Flat!,2019-11-01,Manhattan,Hell's Kitchen,89.0,9.0,9.0,40.76008,-73.98846,Apartment,Entire home/apt,5,1,1,0,299.0,200.0,130.0,3,2,15.0,2019-11-01,2.23,44,271,96
24287826,Superb Private Bedroom with Private Bath in UPS!,2019-11-07,Manhattan,Upper East Side,92.0,10.0,9.0,40.77768,-73.94951,Apartment,Private room,2,1,1,0,100.0,100.0,75.0,1,2,17.0,2019-11-07,2.38,48,29,98
24287863,In the heart of NYC...,2019-11-29,Manhattan,Midtown,99.0,10.0,10.0,40.75512,-73.97155,Apartment,Private room,6,2,3,0,350.0,0.0,100.0,6,2,41.0,2019-11-29,4.04,81,238,83
24300863,Tranquil Oasis in the Heart of Greenwich Village,2019-11-30,Manhattan,Greenwich Village,95.0,10.0,9.0,40.73034,-74.00135,Apartment,Entire home/apt,3,1,1,0,250.0,0.0,125.0,2,2,29.0,2019-11-30,2.22,45,35,187
24313537,Cozy & quiet 2 bedroom apt in a great location!,2019-11-20,Manhattan,East Village,95.0,10.0,10.0,40.72626,-73.98784,Apartment,Entire home/apt,5,1,2,0,310.0,100.0,75.0,2,2,65.0,2019-11-20,5.36,103,177,208
24376945,Harlem Studio,2019-11-26,Manhattan,Harlem,92.0,10.0,9.0,40.82934,-73.94269,Apartment,Entire home/apt,2,1,0,0,110.0,500.0,125.0,2,2,23.0,2019-11-26,1.72,34,203,50
24392338,Amazing East Village Xtra Large Studio Apartment!,2019-12-03,Manhattan,East Village,93.0,10.0,9.0,40.72361,-73.9847,Apartment,Entire home/apt,4,1,0,0,150.0,0.0,30.0,2,1,82.0,2019-12-03,7.4,143,253,77
24393653,SPECIOUS ONE BEDROOM IN THE HEART OF  CHELSEA,2019-10-24,Manhattan,Chelsea,95.0,10.0,9.0,40.74549,-73.99114,Apartment,Private room,2,1,1,0,190.0,0.0,20.0,1,1,34.0,2019-10-24,2.81,53,46,35
24397824,Cozy private Bedroom in upper Manhattan!,2019-10-29,Manhattan,Morningside Heights,99.0,10.0,10.0,40.80385,-73.96499,Apartment,Private room,1,1,1,0,88.0,0.0,0.0,1,1,14.0,2019-10-29,1.2,21,20,25
24398725,Relaxing place for recharge energy,2019-10-31,Manhattan,Midtown,91.0,10.0,9.0,40.74598,-73.98267,Apartment,Private room,2,1,1,0,120.0,0.0,0.0,1,1,39.0,2019-10-31,5.25,39,362,86
24405674,"""San-Paraíso"" 80s curated Retro 3 Bedroom LES Pad",2019-11-24,Manhattan,Lower East Side,97.0,10.0,10.0,40.71499,-73.98986,Apartment,Entire home/apt,6,1,3,0,290.0,0.0,75.0,4,1,76.0,2019-11-24,6.24,120,301,42
24489174,"Comfortable,Spacious,clean Private Room",2019-11-05,Manhattan,East Harlem,94.0,10.0,9.0,40.79578,-73.94523,Apartment,Private room,2,1,1,0,68.0,0.0,0.0,1,2,18.0,2019-11-05,2.02,40,343,49
24521630,THE PONDEROSA PALACE,2019-12-01,Manhattan,Hell's Kitchen,98.0,10.0,10.0,40.76152,-73.98758,Apartment,Entire home/apt,2,1,1,0,235.0,0.0,95.0,1,2,49.0,2019-12-01,3.83,70,346,154
24538208,Comfortable Studio Apt in Heart of East Village,2019-11-10,Manhattan,East Village,97.0,10.0,10.0,40.72926,-73.98456,Apartment,Entire home/apt,1,1,1,0,101.0,0.0,0.0,1,1,15.0,2019-11-10,1.55,30,361,72
24540842,High End Hilton Club in midtown Manhattan,2019-10-16,Manhattan,Midtown,100.0,10.0,10.0,40.76487,-73.97857,Serviced apartment,Entire home/apt,2,1,0,0,280.0,0.0,0.0,1,1,2.0,2019-10-16,0.51,10,64,63
24541899,Clean and Comfortable Place to Rest in NYC!,2019-11-11,Manhattan,Harlem,96.0,9.0,10.0,40.80565,-73.95197,Apartment,Private room,2,1,1,0,100.0,120.0,0.0,2,2,54.0,2019-11-11,4.82,95,44,94
24594587,Perfect Small Room 15 Minutes From Time Square,2019-12-01,Manhattan,Harlem,96.0,10.0,10.0,40.82336,-73.95596,Apartment,Private room,2,1,1,0,60.0,0.0,10.0,1,2,86.0,2019-12-01,7.77,153,235,28
24604281,THE COOLEST BEDROOM/APARTMENT IN HARLEM.,2019-11-10,Manhattan,Harlem,95.0,9.0,9.0,40.81639,-73.94223,Apartment,Private room,2,1,1,0,90.0,0.0,0.0,1,2,34.0,2019-11-10,3.17,62,178,77
24609530,Modern and spacious 2 bedroom in Manhattan,2019-11-17,Manhattan,East Village,81.0,10.0,8.0,40.72189,-73.98219,Apartment,Entire home/apt,5,1,2,0,260.0,0.0,60.0,1,1,38.0,2019-11-17,3.26,64,361,60
24611661,BEAUTIFUL GREAT BEDROOM IN HARLEM,2019-11-21,Manhattan,Harlem,96.0,10.0,10.0,40.81639,-73.94414,Apartment,Private room,2,1,1,0,90.0,0.0,0.0,1,2,34.0,2019-11-21,2.71,53,173,42
24654607,The East Village Home: The Cabin Room,2019-11-06,Manhattan,East Village,91.0,10.0,9.0,40.72607,-73.97631,Apartment,Private room,2,1,1,0,95.0,0.0,40.0,1,1,39.0,2019-11-06,4.07,80,265,39
24656728,Private room 1 block from Times Square/City Center,2019-11-10,Manhattan,Hell's Kitchen,99.0,10.0,10.0,40.75985,-73.99107,Apartment,Private room,2,1,1,0,120.0,0.0,30.0,1,1,8.0,2019-11-10,1.15,22,331,72
24656865,"Comfortable Simplistic, 8th Av walk to destination",2019-11-03,Manhattan,Harlem,98.0,9.0,10.0,40.82452,-73.94219,Apartment,Entire home/apt,2,1,1,0,140.0,0.0,30.0,2,2,17.0,2019-11-03,1.68,32,24,53
24659224,Private bed & bath in gorgeous midtown apartment,2019-11-10,Manhattan,Hell's Kitchen,97.0,10.0,10.0,40.76511,-73.98762,Apartment,Private room,4,1,1,0,139.0,100.0,75.0,2,2,37.0,2019-11-10,2.59,50,91,41
24659877,Nice home in awesome Location,2019-11-17,Manhattan,Upper West Side,97.0,10.0,10.0,40.79694,-73.96268,Apartment,Private room,2,1,1,0,80.0,200.0,25.0,1,2,22.0,2019-11-17,1.67,28,159,63
24670932,"Sunny, Spacious, & Clean East Village One-Bedroom!",2019-10-20,Manhattan,East Village,97.0,10.0,10.0,40.72531,-73.98187,Apartment,Entire home/apt,2,1,1,0,295.0,0.0,100.0,1,2,7.0,2019-10-20,0.68,13,80,47
24677926,Stylish & Tranquil East Village Three Bedroom,2019-11-17,Manhattan,East Village,95.0,10.0,9.0,40.72499,-73.98867,Loft,Entire home/apt,7,2,3,0,650.0,750.0,150.0,2,2,34.0,2019-11-17,3.13,61,148,56
24716751,A plus,2019-11-10,Manhattan,Harlem,91.0,9.0,9.0,40.8175,-73.95234,Apartment,Private room,1,1,1,0,62.0,0.0,0.0,1,1,20.0,2019-11-10,2.68,52,157,39
24725794,"Cozy Basement Studio in the Heart of Harlem, NYC",2019-11-11,Manhattan,Harlem,88.0,10.0,9.0,40.80863,-73.95503,Apartment,Entire home/apt,3,1,0,0,92.0,0.0,25.0,2,2,54.0,2019-11-11,4.6,89,59,42
24732229,"HUGE 1,000 Square Foot Apt in MANHATTAN!",2019-11-05,Manhattan,Washington Heights,93.0,9.0,9.0,40.85522,-73.93271,Apartment,Entire home/apt,6,1,2,0,275.0,0.0,0.0,1,1,19.0,2019-11-05,1.66,32,63,37
24733275,Financial District  Private Room,2019-11-10,Manhattan,Financial District,96.0,10.0,10.0,40.70848,-74.0051,Apartment,Private room,1,1,1,0,130.0,0.0,0.0,1,1,31.0,2019-11-10,2.59,50,95,49
24806141,Sweet Home at Washington Heights,2019-12-02,Manhattan,Washington Heights,92.0,9.0,10.0,40.84698,-73.93629,Apartment,Entire home/apt,3,1,1,0,75.0,0.0,0.0,1,1,66.0,2019-12-02,5.43,104,134,94
24808062,"Perfect for groups! 3BR, 2Bath feet from Subway!",2019-10-27,Manhattan,Harlem,86.0,9.0,9.0,40.80393,-73.95205,Apartment,Entire home/apt,7,2,3,0,344.0,500.0,120.0,6,2,16.0,2019-10-27,1.0,17,30,147
24816926,Lovely One Bedroom Apartment in the East Village!!,2019-10-29,Manhattan,East Village,97.0,10.0,10.0,40.72734,-73.97528,Apartment,Entire home/apt,2,1,1,0,142.0,500.0,75.0,1,2,43.0,2019-10-29,3.6,67,233,23
24833117,2 BEDROOM APT-walk to CENTRAL PARK and restaurants,2019-11-11,Manhattan,East Harlem,89.0,9.0,9.0,40.7879,-73.94796,Apartment,Entire home/apt,4,1,2,0,250.0,0.0,40.0,4,2,26.0,2019-11-11,2.0,38,92,61
